X,Y,Elevation,Slope Angle,Geography,Rainfall,Rainfall Pattern,Soil Type,Livelihood,Industrial Activity,Pitmine Radius,Pitmine Depth,Risk
130,138,45.04414157,-1.963714248,cliff,1462.572965,irregular,rocky,medium,high,194.3628951,47.48386488,0.31893193
130,139,45.13074848,-1.700729867,valley,1788.288787,uniform,loam,low,low,314.414896,86.70245116,0.275570374
130,140,45.18548599,-1.433206188,cliff,1245.239667,irregular,clay,high,medium,421.6404985,40.76168973,0.231756833
130,141,45.24343531,-1.171306633,hill,1115.662431,irregular,rocky,low,medium,168.1255498,73.9507794,0.189158234
130,142,45.3401704,-0.925115911,plain,1515.466855,uniform,rocky,low,low,368.1715052,18.38217738,0.150036745
130,143,45.50990816,-0.704124496,hill,1618.99595,uniform,clay,medium,low,452.7014531,26.32267539,0.11790142
130,144,45.78342134,-0.516656999,plain,935.0227382,irregular,sand,high,high,358.9813604,61.88395868,0.098138185
130,145,46.18571425,-0.369244444,plain,1064.112873,uniform,sand,high,medium,356.0882956,19.05403944,0.095571819
130,146,46.73346114,-0.265940433,cliff,1402.626982,seasonal,clay,low,high,98.1210998,44.16066097,0.107995661
130,147,47.43220744,-0.20758122,valley,1160.390397,irregular,rocky,high,medium,121.3496293,91.28876346,0.127591765
130,148,48.27333363,-0.190989672,valley,913.7003961,irregular,sand,medium,low,313.757086,34.60918956,0.147531685
130,149,49.230782,-0.208123134,hill,1362.208448,seasonal,loam,medium,low,135.6623306,43.34424095,0.157420605
131,0,61.35281078,1.278031386,cliff,1401.446915,uniform,clay,medium,low,260.2252824,38.29831695,0.321094035
131,1,62.86580986,1.054935288,valley,1099.684273,seasonal,sand,low,low,441.5626712,46.62722609,0.298086822
131,2,64.3675902,0.826354603,plain,1218.40463,seasonal,sand,medium,low,477.9028002,91.68639871,0.273998553
131,3,65.82012158,0.590448419,plain,1027.028079,uniform,clay,low,high,235.7796759,20.788381,0.245504546
131,4,67.16531521,0.348481302,cliff,871.4287722,uniform,rocky,high,medium,117.8679187,16.6443564,0.210509691
131,5,68.33410734,0.103949556,hill,1050.880618,irregular,clay,high,high,460.9126841,15.79494728,0.168853762
131,6,69.25441993,-0.138202037,cliff,1222.179705,irregular,loam,medium,medium,260.3894608,98.59024191,0.123821742
131,7,69.85799823,-0.372272985,hill,757.4732336,irregular,rocky,low,high,180.3819621,79.6714474,0.088455291
131,8,70.08612544,-0.592409369,cliff,1072.796121,uniform,sand,high,low,497.1418804,73.19639563,0.094105372
131,9,69.89421428,-0.793115649,plain,1226.349039,irregular,rocky,medium,medium,454.8105518,77.42400017,0.143603483
131,10,69.2552756,-0.969675973,cliff,1558.397973,seasonal,clay,medium,medium,244.4168648,21.35450438,0.209800971
131,11,68.16226394,-1.118485008,valley,1106.222294,irregular,rocky,low,high,72.74247177,39.04283572,0.279267583
131,12,66.62930013,-1.237288284,valley,826.229295,uniform,sand,high,high,312.9546436,44.65465466,0.345733475
131,13,64.69177084,-1.32533205,cliff,1137.101996,uniform,sand,medium,low,372.4417669,51.81776004,0.404974492
131,14,62.40530512,-1.383422648,hill,1030.029209,irregular,sand,high,medium,52.38039302,15.97529197,0.453657093
131,15,59.84362795,-1.413895402,hill,1365.653567,uniform,sand,medium,low,199.0409299,38.21250785,0.489142222
131,16,57.09529079,-1.420493013,plain,1098.628402,uniform,clay,medium,high,92.49215644,38.64641574,0.509540686
131,17,54.25927907,-1.408153485,plain,500,irregular,clay,high,medium,445.565091,81.76518219,0.513852141
131,18,51.43949672,-1.382707546,hill,2000,irregular,loam,low,low,68.87493663,38.52387699,0.502142121
131,19,48.73812765,-1.350485602,cliff,1242.708987,seasonal,clay,low,high,477.6683765,63.83952653,0.475744065
131,20,46.24787427,-1.317834189,plain,1226.757453,uniform,sand,low,high,65.7855431,52.87203358,0.437477969
131,21,44.04307295,-1.290541953,hill,737.5770084,irregular,loam,low,high,65.26707164,59.63917886,0.391853163
131,22,42.16968649,-1.273175137,hill,760.6292202,seasonal,rocky,low,low,245.2197349,11.89316812,0.345125168
131,23,40.6341736,-1.268322585,cliff,1172.415313,uniform,clay,low,medium,208.8529424,79.88238427,0.304832863
131,24,39.39123529,-1.27575026,valley,1300.8514,uniform,clay,medium,low,72.01834377,34.17717343,0.278288819
131,25,38.33043841,-1.291465274,hill,1410.634242,seasonal,loam,low,high,406.1717026,55.73811913,0.267491109
131,26,37.32836021,-1.306257649,plain,1271.231297,uniform,clay,high,high,79.56279825,88.33487047,0.260061058
131,27,36.45711893,-1.306796919,cliff,844.217339,irregular,clay,high,high,77.27432471,10.78022715,0.243986468
131,28,35.81888726,-1.282261432,cliff,500,seasonal,clay,high,low,268.594516,46.26728464,0.221401769
131,29,35.4866596,-1.22524621,cliff,1169.933295,seasonal,sand,medium,high,207.1101468,88.33593365,0.199183661
131,30,35.50661262,-1.131407806,valley,1039.807599,irregular,loam,high,medium,113.6964957,78.9322819,0.185285147
131,31,35.90053139,-0.999113816,valley,821.2284828,seasonal,loam,medium,low,105.189886,56.70852697,0.186186119
131,32,36.66830104,-0.829097046,plain,1448.417467,irregular,sand,low,medium,486.4359689,19.93038396,0.202776973
131,33,37.79046376,-0.624114341,plain,727.3269752,irregular,loam,low,high,339.5746484,35.09944285,0.230264999
131,34,39.2308414,-0.388610067,cliff,1385.090652,uniform,rocky,medium,low,144.0912971,50.36175712,0.262393524
131,35,40.93922352,-0.12838425,plain,776.9586075,uniform,clay,high,high,194.5304671,31.26730716,0.294213152
131,36,42.85412085,0.149734625,hill,1240.226606,uniform,sand,high,low,347.8544199,11.96738166,0.322449425
131,37,44.90558433,0.438212158,valley,1480.192297,uniform,rocky,high,high,89.30199464,99.20248951,0.34514689
131,38,47.01808957,0.729125928,cliff,1098.620005,uniform,sand,high,low,210.8325641,52.32063624,0.361356376
131,39,49.11348676,1.014478716,cliff,1706.97595,irregular,sand,low,low,62.5818706,44.38472107,0.370965008
131,40,51.11401615,1.286507089,hill,1775.365898,seasonal,loam,medium,low,322.4866747,67.67547205,0.374620042
131,41,52.94538891,1.537985308,hill,1271.1525,seasonal,rocky,high,high,434.5133658,65.69832848,0.373685434
131,42,54.53993357,1.762524594,hill,1362.415611,uniform,rocky,low,high,455.9872705,15.45099687,0.370162191
131,43,55.83980779,1.95486773,hill,1518.21266,irregular,sand,low,high,340.1372403,31.66736683,0.366482408
131,44,56.8002758,2.111179005,cliff,1363.327912,irregular,sand,high,low,413.9457452,37.14625981,0.365082676
131,45,57.39305114,2.229329503,valley,1331.172965,irregular,rocky,low,high,392.573263,59.60386606,0.367744519
131,46,57.60970499,2.309177738,valley,1042.779179,seasonal,sand,high,medium,59.24337866,96.05863599,0.374890385
131,47,57.46513996,2.352845627,hill,693.7931474,irregular,loam,medium,low,126.9116663,68.72974626,0.385191243
131,48,57.0011293,2.364989804,plain,782.971376,uniform,loam,medium,medium,79.63685996,93.35757953,0.395733177
131,49,56.28992166,2.353068286,cliff,1914.710208,irregular,loam,high,medium,176.0260464,98.38358558,0.40269871
131,50,55.43791129,2.327602474,valley,1296.737687,uniform,sand,high,medium,87.88173165,16.14101201,0.402425786
131,51,54.59070135,2.295514804,hill,1126.294956,seasonal,clay,high,low,279.1102335,57.2850125,0.393008512
131,52,53.90408275,2.24148898,plain,1578.998178,seasonal,rocky,low,low,136.2721484,40.16249882,0.37480829
131,53,53.48253169,2.151447599,plain,975.1626081,irregular,loam,high,high,126.7295384,37.98798271,0.351661476
131,54,53.378576,2.018560114,hill,1374.93248,seasonal,clay,low,medium,492.9446552,34.35788002,0.327458048
131,55,53.60233367,1.841877939,cliff,1223.15761,seasonal,clay,high,low,461.6689516,33.07518201,0.30462451
131,56,54.13033259,1.625075189,valley,1338.00825,irregular,loam,medium,high,139.6930952,57.07189898,0.283773059
131,57,54.91361161,1.375295044,plain,1099.077039,seasonal,loam,medium,high,143.0331182,98.91726878,0.263979873
131,58,55.88510276,1.102101749,valley,910.5917078,uniform,clay,high,high,380.0305804,53.80752346,0.243479817
131,59,56.96629482,0.816538241,valley,953.1386781,irregular,loam,low,low,345.2556256,69.54583713,0.220446019
131,60,58.07317807,0.530289399,plain,964.8347393,uniform,clay,medium,medium,186.2609975,57.67903653,0.193597607
131,61,59.12147032,0.254950936,hill,1199.108906,seasonal,clay,low,low,439.6644081,90.41706173,0.162624743
131,62,60.03112419,0.001403911,plain,733.1594459,irregular,sand,high,low,104.7710738,29.39716078,0.128719574
131,63,60.73011561,-0.220705131,plain,825.7714155,uniform,clay,low,high,398.842448,19.25171161,0.096102343
131,64,61.15751367,-0.403378378,cliff,1240.657289,irregular,sand,medium,medium,458.0861698,49.69438082,0.076364138
131,65,61.26583158,-0.540575354,valley,1161.697487,uniform,sand,medium,low,117.9460283,62.30827878,0.086267582
131,66,61.02265899,-0.628415887,hill,1257.06946,uniform,loam,low,medium,300.6998609,23.98360967,0.121442775
131,67,60.41157553,-0.665277443,valley,1186.48694,irregular,rocky,low,low,75.67584635,66.47587815,0.166735183
131,68,59.43234559,-0.651786837,plain,1955.685062,uniform,loam,high,medium,414.397401,33.0984665,0.214161362
131,69,58.10039434,-0.590706314,hill,1238.02153,irregular,rocky,medium,high,377.544355,18.1499193,0.259832419
131,70,56.44556505,-0.486713998,hill,1086.276105,seasonal,clay,high,high,261.0586359,92.45840786,0.301368169
131,71,54.51015763,-0.34607871,hill,1230.339536,uniform,loam,high,medium,181.1797691,13.83413724,0.337143954
131,72,52.34624841,-0.176229164,hill,1505.986513,uniform,loam,high,high,130.7902245,14.46018389,0.366118722
131,73,50.01229119,0.014782476,cliff,1185.111483,uniform,loam,medium,low,375.5301066,98.63563555,0.38784568
131,74,47.56899955,0.218922659,hill,1405.418508,uniform,loam,low,low,361.9918369,41.51691407,0.402550396
131,75,45.07451039,0.428924149,plain,1318.813789,seasonal,clay,medium,medium,284.4344626,61.11464275,0.415097581
131,76,42.53092498,0.638998583,cliff,1112.875327,irregular,rocky,medium,medium,113.8313542,27.18137801,0.442350996
131,77,39.78279528,0.843223166,plain,1233.26274,irregular,rocky,low,high,73.24319319,48.8725155,0.491169041
131,78,36.73028904,1.033338814,plain,1679.676634,irregular,sand,high,medium,64.94879881,16.67160257,0.548510003
131,79,33.36536026,1.199546176,valley,1272.923489,seasonal,sand,medium,high,447.300837,12.3878401,0.600843289
131,80,29.74905474,1.331571048,hill,904.1936927,seasonal,sand,medium,low,105.4784015,99.95904927,0.638342014
131,81,25.99099995,1.419585961,hill,1104.146872,irregular,loam,low,low,268.8199614,28.42274213,0.65434711
131,82,22.23107934,1.454987942,plain,565.7258251,irregular,rocky,high,medium,421.3451767,44.7934728,0.64497037
131,83,18.623291,1.431032439,hill,1241.219612,seasonal,loam,medium,low,257.448417,63.3743552,0.608747767
131,84,15.32179078,1.343323416,cliff,1593.618703,seasonal,rocky,high,high,55.04781384,56.59440291,0.546305716
131,85,12.4691197,1.190159621,valley,797.5782696,uniform,clay,medium,medium,413.6272083,42.49802097,0.460029385
131,86,10.18661584,0.972737024,hill,1244.91982,irregular,rocky,low,low,92.5370196,11.82796608,0.353733022
131,87,8.567010599,0.695207418,hill,1495.629542,irregular,sand,medium,low,278.98898,55.2353517,0.232348626
131,88,7.669209283,0.364593198,cliff,1527.34159,irregular,clay,medium,low,418.6405699,95.0308311,0.101827787
131,89,7.515256172,-0.009441692,valley,1583.940352,irregular,rocky,high,low,306.5869336,76.57893377,0.031572687
131,90,8.089483924,-0.414964651,cliff,639.5238506,irregular,sand,high,medium,139.5569509,74.52347747,0.161089043
131,91,9.339847379,-0.83829113,plain,1351.479286,uniform,clay,medium,high,106.3141475,95.18574182,0.284800273
131,92,11.18144176,-1.264645181,plain,748.3304445,seasonal,clay,high,medium,493.777242,27.29570654,0.395470398
131,93,13.50220527,-1.678963832,hill,900.500359,uniform,clay,low,medium,161.6927653,97.57248219,0.488984388
131,94,16.17080604,-2.066845296,valley,1446.336678,uniform,sand,medium,low,56.29815081,98.43330151,0.562726471
131,95,19.04671355,-2.415641003,plain,1247.414137,irregular,loam,medium,medium,217.5443199,54.42794534,0.615831789
131,96,21.99245432,-2.715691471,cliff,1417.900822,uniform,sand,medium,high,380.3141647,79.9339413,0.649445887
131,97,24.88805214,-2.961706004,plain,921.2650186,uniform,rocky,medium,medium,236.9059583,12.03562007,0.666882617
131,98,27.64765254,-3.154286216,plain,1642.080933,irregular,loam,high,medium,121.2703654,97.27340691,0.673616494
131,99,30.23833175,-3.301593391,cliff,1406.50018,uniform,clay,low,high,137.2952006,50.6692032,0.677145196
131,100,32.70109002,-3.421159675,hill,1466.789436,uniform,sand,medium,high,373.0558819,99.1124457,0.68424083
131,101,35.11403225,-3.531282318,valley,875.9499672,seasonal,loam,medium,low,470.300141,48.81388764,0.690774355
131,102,37.39777641,-3.6190076,hill,1551.420372,irregular,sand,high,high,170.6081591,69.26067332,0.686772409
131,103,39.44093333,-3.668332229,cliff,1105.151527,irregular,sand,high,high,467.9320154,20.61360421,0.671157994
131,104,41.15283632,-3.669394125,plain,1016.632119,uniform,rocky,high,low,107.7713202,23.92492692,0.646253923
131,105,42.46454016,-3.617596482,valley,1387.639062,irregular,sand,medium,low,91.80391343,50.29662694,0.615033392
131,106,43.32935469,-3.512777403,hill,1374.963532,seasonal,clay,high,low,126.5664242,44.30955692,0.580841042
131,107,43.72291309,-3.358425098,cliff,945.9543457,uniform,loam,medium,high,226.5629961,21.04264713,0.547050593
131,108,43.64277477,-3.160938644,plain,1816.890303,seasonal,clay,high,medium,290.8342051,13.43996432,0.516596533
131,109,43.10756286,-2.928934322,plain,1744.305173,uniform,rocky,high,medium,153.3518967,78.52760407,0.491404041
131,110,42.15563644,-2.672597506,hill,1381.510542,uniform,rocky,low,medium,86.88986157,25.80190037,0.471884465
131,111,40.84329724,-2.403080132,cliff,1329.121027,irregular,rocky,high,high,381.1371321,88.42378558,0.456762818
131,112,39.24253114,-2.131943725,plain,1298.935868,irregular,rocky,medium,low,181.8534448,47.18642878,0.44339623
131,113,37.43828417,-1.870647993,plain,735.0010122,uniform,loam,low,medium,295.8120562,48.90285662,0.428462756
131,114,35.52527327,-1.630084991,valley,1233.842216,seasonal,rocky,low,medium,394.0288818,36.92234354,0.408726853
131,115,33.60433156,-1.420158847,plain,1229.862475,uniform,clay,high,medium,97.4254702,32.53434451,0.381671503
131,116,31.77828832,-1.249411055,hill,1027.196494,uniform,sand,high,low,280.8486374,41.96826527,0.345989986
131,117,30.1473836,-1.12469134,cliff,1107.195248,uniform,clay,low,high,425.5675959,82.78115792,0.302108766
131,118,28.80421743,-1.050874079,cliff,500,seasonal,sand,low,low,211.7867834,71.39336194,0.253116815
131,119,27.8282337,-1.030620297,valley,870.818121,irregular,loam,high,high,289.0664064,93.33845393,0.206823902
131,120,27.27973866,-1.064185225,cliff,1476.547887,irregular,loam,low,low,472.9303763,54.4463077,0.178797088
131,121,27.19345401,-1.149271426,hill,1719.35907,seasonal,rocky,medium,low,384.9671976,82.56516341,0.186646412
131,122,27.57160475,-1.280927484,plain,916.9857944,irregular,sand,low,low,226.0097628,27.9549532,0.227931001
131,123,28.3765415,-1.451492267,valley,1254.854596,uniform,sand,high,medium,115.1083224,15.90802641,0.283211753
131,124,29.52289756,-1.650584743,cliff,1529.514699,irregular,rocky,medium,high,172.5398541,33.12941509,0.335447956
131,125,30.8692806,-1.865139379,valley,1043.935492,irregular,clay,medium,high,298.9601075,85.141721,0.375001644
131,126,32.24906604,-2.080693334,valley,1402.874453,seasonal,clay,high,medium,124.91044,97.05040112,0.404492893
131,127,33.60648966,-2.286017778,cliff,1189.863091,seasonal,clay,low,low,210.3440983,73.65267996,0.430175259
131,128,34.91985603,-2.471353069,valley,1557.120597,uniform,loam,high,high,343.9121927,47.02215677,0.452468
131,129,36.1691942,-2.627855617,cliff,815.2647781,uniform,sand,medium,high,469.2016942,83.56136184,0.470247722
131,130,37.33719706,-2.747975271,hill,868.6270114,irregular,loam,low,medium,151.2438787,67.91851375,0.482532152
131,131,38.409988,-2.825759961,cliff,1283.861751,seasonal,sand,medium,low,164.3358378,18.1612871,0.488535164
131,132,39.37771479,-2.857087604,plain,1228.86183,seasonal,sand,low,medium,358.4513063,94.04226921,0.487710863
131,133,40.23497058,-2.839825268,cliff,1183.102831,uniform,rocky,high,medium,104.1885607,22.59158365,0.479785669
131,134,40.98104224,-2.7739156,plain,1372.750248,irregular,loam,medium,low,124.2581683,51.07183882,0.464778382
131,135,41.61998587,-2.661390512,valley,920.8051306,irregular,clay,high,medium,128.6033856,98.84933243,0.443008939
131,136,42.16052951,-2.506312131,cliff,789.1693165,seasonal,clay,medium,medium,342.8130157,37.6391872,0.41509722
131,137,42.61580308,-2.314641003,plain,1049.967568,seasonal,loam,low,medium,260.1137645,22.67130641,0.381954303
131,138,43.00289561,-2.094031569,cliff,1083.516432,seasonal,rocky,high,high,105.0699659,72.82459096,0.344770277
131,139,43.34223953,-1.853554892,cliff,1114.875846,seasonal,sand,high,high,172.8627865,41.60777159,0.305005872
131,140,43.6568224,-1.603348648,cliff,1580.713713,uniform,loam,medium,high,257.3961612,59.96643706,0.26440021
131,141,43.97122562,-1.354194376,hill,1431.125174,uniform,clay,high,low,189.2651486,89.18022672,0.225012442
131,142,44.31049055,-1.117021997,plain,1359.971961,seasonal,rocky,high,low,237.3804225,24.88906447,0.189307434
131,143,44.69881179,-0.902341582,hill,1266.599878,irregular,sand,low,low,462.6499468,55.46147684,0.160216424
131,144,45.15805761,-0.719602387,hill,1069.743463,uniform,rocky,high,low,484.4497037,20.6525176,0.14082639
131,145,45.7061177,-0.57647915,plain,943.816453,seasonal,loam,high,low,496.4506318,58.48197546,0.133080761
131,146,46.35507808,-0.478085648,cliff,840.8527738,seasonal,clay,low,low,61.74775143,86.44078649,0.136020868
131,147,47.10922327,-0.426115508,hill,991.6479449,irregular,sand,medium,low,371.5936315,71.79526012,0.145978126
131,148,47.96286563,-0.417910291,hill,1187.123403,irregular,rocky,low,medium,470.7902137,27.16375049,0.158631138
131,149,48.89800199,-0.445454827,hill,853.5047399,seasonal,loam,medium,high,456.8516454,70.0041362,0.16658065
132,0,62.42835205,0.856106746,cliff,1250.855927,uniform,loam,high,high,61.15896192,51.60411547,0.246978927
132,1,63.6932565,0.584659468,hill,1141.668562,uniform,clay,low,high,413.2508537,42.92236434,0.223945089
132,2,64.94286702,0.310656007,valley,1080.810477,irregular,loam,medium,low,256.4963123,27.1495406,0.203500932
132,3,66.1386641,0.035025558,plain,1548.45987,uniform,rocky,low,high,432.5813442,36.36117779,0.183887503
132,4,67.22505434,-0.238477783,valley,500,uniform,loam,high,high,372.0068173,13.34210683,0.165219138
132,5,68.13752607,-0.504249242,cliff,1084.881136,uniform,loam,medium,low,248.0345037,90.45931445,0.150780125
132,6,68.80978287,-0.755697198,hill,500,seasonal,rocky,low,high,182.9192307,38.10782021,0.147308771
132,7,69.17985471,-0.985996613,plain,1271.568802,seasonal,loam,medium,medium,50.38094359,90.94078734,0.16148385
132,8,69.195187,-1.188732051,hill,1428.654475,uniform,clay,high,medium,293.1178579,94.89955703,0.193846028
132,9,68.8167073,-1.358430313,cliff,794.6681387,seasonal,sand,low,medium,229.5848284,73.08006214,0.239179411
132,10,68.02186983,-1.490982658,plain,833.0827248,irregular,sand,medium,low,202.6880408,63.16348642,0.291251971
132,11,66.80667775,-1.583956628,valley,690.5100505,uniform,loam,medium,low,260.7353343,88.04909817,0.344831595
132,12,65.18668319,-1.63679748,plain,1219.092598,uniform,clay,medium,medium,264.3088715,17.01066707,0.395671128
132,13,63.19696507,-1.650919204,hill,1097.763517,irregular,loam,high,high,309.3800799,65.50200481,0.440233721
132,14,60.89108462,-1.629685149,plain,1116.403581,uniform,loam,medium,low,346.3007959,93.18775515,0.475568997
132,15,58.33901878,-1.578278253,cliff,1089.608508,uniform,loam,low,medium,123.6195069,90.63187921,0.499317689
132,16,55.6240712,-1.50346086,cliff,907.9202807,uniform,loam,low,high,149.9207974,79.32917206,0.509790297
132,17,52.83876117,-1.413224148,plain,1539.562207,irregular,sand,high,medium,255.5603185,31.89813871,0.506088656
132,18,50.07969022,-1.316327149,cliff,1281.702204,seasonal,loam,high,medium,169.6180728,70.30193713,0.48825698
132,19,47.44138648,-1.221725376,cliff,844.600939,seasonal,loam,medium,high,407.6276699,90.62680276,0.457458588
132,20,45.00912686,-1.137889044,cliff,989.8359553,uniform,loam,high,low,266.553119,42.21145049,0.416177327
132,21,42.85073694,-1.072010889,valley,938.3793677,seasonal,sand,medium,high,290.9128125,67.85607387,0.368430383
132,22,41.00736866,-1.029103597,hill,1621.778371,uniform,clay,medium,high,302.361502,47.17936379,0.319915374
132,23,39.48325573,-1.010986817,cliff,1413.365782,irregular,clay,high,high,376.7799715,91.29466104,0.277814094
132,24,38.23444687,-1.01516379,plain,1162.053163,irregular,clay,medium,high,367.8224473,31.30850275,0.249699183
132,25,37.15651677,-1.033587564,cliff,1712.166355,uniform,clay,medium,low,359.3080494,35.30300862,0.237952499
132,26,36.13773122,-1.052137984,valley,1635.613079,uniform,clay,medium,medium,86.69533351,71.28450462,0.228587831
132,27,35.26437144,-1.056068746,plain,1130.786732,uniform,rocky,medium,low,388.2300837,11.48273357,0.208455265
132,28,34.64967573,-1.0343036,hill,1076.830403,seasonal,loam,low,low,405.8952223,35.16726873,0.1813317
132,29,34.37419842,-0.97928912,plain,1091.290813,irregular,loam,high,medium,339.007676,35.96306941,0.157876991
132,30,34.48853746,-0.886622898,plain,914.1760212,uniform,clay,low,high,433.50262,73.02270134,0.151389137
132,31,35.01612244,-0.754687423,plain,1720.192335,seasonal,rocky,medium,low,187.4294017,55.64746626,0.169325648
132,32,35.95606275,-0.584289652,plain,898.0762491,uniform,sand,high,low,85.27244056,15.49547403,0.205951732
132,33,37.2860561,-0.378306245,cliff,1460.491295,irregular,rocky,high,medium,187.4920655,48.60137383,0.250919334
132,34,38.96535738,-0.141334501,hill,1407.162939,irregular,loam,high,high,374.1119267,99.21726701,0.296691755
132,35,40.93780772,0.120651041,cliff,1108.540207,irregular,clay,medium,medium,397.8906814,90.43565821,0.338714289
132,36,43.13492388,0.400636304,valley,1743.013531,uniform,rocky,high,high,328.5544252,83.43663313,0.374274613
132,37,45.47904798,0.690899705,valley,732.2711037,irregular,sand,high,low,126.0010696,65.76253406,0.401840439
132,38,47.88655741,0.983338495,plain,1176.09261,uniform,clay,low,high,380.3900708,21.41245197,0.420770165
132,39,50.27113516,1.269789427,cliff,1053.287951,seasonal,sand,high,high,54.99178795,90.92104212,0.431204888
132,40,52.54710036,1.542343732,cliff,1488.177945,seasonal,clay,low,low,76.23087013,42.38186155,0.434040555
132,41,54.6327991,1.79365642,hill,1306.069759,seasonal,loam,medium,low,91.9764507,25.32284476,0.430919687
132,42,56.45405563,2.017249897,hill,681.8114464,uniform,clay,high,low,161.2910277,22.39936873,0.424180138
132,43,57.94768373,2.207811897,hill,1571.843833,irregular,clay,medium,low,250.1896689,86.25561392,0.416670532
132,44,59.06505852,2.361487736,cliff,1345.638517,irregular,clay,medium,low,293.2032933,67.12382829,0.411321926
132,45,59.77574838,2.476166883,hill,889.3524414,uniform,clay,high,low,281.5255444,19.67930807,0.410429853
132,46,60.07120735,2.551763847,hill,1095.096269,seasonal,rocky,medium,low,377.1430265,86.35661176,0.414817939
132,47,59.96852766,2.590493384,hill,810.0345255,seasonal,rocky,medium,high,108.339493,32.9858967,0.423295728
132,48,59.51425269,2.597140021,plain,1148.748592,uniform,rocky,high,low,321.4718491,63.84600788,0.432769635
132,49,58.78825009,2.579321898,valley,1245.03539,irregular,clay,high,medium,262.4606348,96.43992114,0.439013143
132,50,57.9076453,2.547748928,valley,1099.605852,irregular,sand,high,medium,355.1928885,81.11987779,0.438110869
132,51,57.02484734,2.508912866,cliff,1064.86065,irregular,rocky,low,low,488.6910166,70.55293875,0.428584277
132,52,56.27902523,2.445040532,cliff,716.1778893,irregular,loam,medium,low,217.1244983,79.28038498,0.410233897
132,53,55.75960452,2.340284727,plain,1301.172438,seasonal,rocky,medium,high,160.8441203,58.4804834,0.385038267
132,54,55.51194274,2.187236716,valley,622.6636209,irregular,rocky,low,medium,436.2134726,46.65676144,0.355329197
132,55,55.54536599,1.985299347,hill,1209.323855,uniform,loam,medium,high,181.2869981,11.5699589,0.322983241
132,56,55.84060444,1.739189054,hill,660.2532528,irregular,loam,high,low,437.4226899,10.01139094,0.289254542
132,57,56.3566266,1.457566738,cliff,1215.151467,seasonal,sand,high,medium,75.55174468,93.38234804,0.254851853
132,58,57.03687266,1.151797523,valley,1198.164299,irregular,clay,medium,high,78.37605991,19.18504471,0.220123205
132,59,57.81488654,0.834839388,cliff,1321.00349,irregular,loam,medium,high,332.0920799,63.80041769,0.185292754
132,60,58.61934701,0.520260678,cliff,1458.685715,uniform,sand,medium,high,177.4472084,61.05186093,0.150761192
132,61,59.37849752,0.221386498,hill,1514.276527,irregular,clay,high,medium,226.4061095,64.05592006,0.11760725
132,62,60.02397508,-0.04942603,hill,716.9872202,irregular,loam,medium,high,58.07259851,55.4736256,0.088752216
132,63,60.49403795,-0.281383616,valley,1182.538184,uniform,sand,medium,high,284.0644661,95.17613466,0.071400028
132,64,60.73619221,-0.465723783,cliff,1803.282265,uniform,sand,high,medium,56.37658942,41.48517188,0.075346333
132,65,60.70921728,-0.596052974,plain,1235.730171,uniform,rocky,high,low,435.1449139,37.67338404,0.098807858
132,66,60.38459028,-0.66855577,valley,950.5955579,uniform,loam,high,high,353.8452471,42.73999271,0.131868944
132,67,59.74730932,-0.682075239,cliff,1176.089662,seasonal,clay,medium,low,247.3100584,28.55638764,0.16839698
132,68,58.79611564,-0.63806441,valley,1084.900218,irregular,sand,medium,medium,338.237162,75.04963133,0.205451489
132,69,57.5431147,-0.540408858,valley,847.0625529,irregular,rocky,low,medium,262.0815573,41.17410705,0.241339377
132,70,56.01279608,-0.395120427,valley,1460.731256,seasonal,sand,low,high,122.9846606,15.58325471,0.274874726
132,71,54.24045238,-0.209902061,plain,1375.305767,uniform,clay,high,high,291.1087167,20.51495559,0.305163312
132,72,52.26999688,0.00641623,plain,799.6472784,irregular,sand,high,medium,463.0951299,79.25330567,0.331579188
132,73,50.15118023,0.244570292,hill,1172.017625,uniform,rocky,high,high,335.5610233,18.6816424,0.353823766
132,74,47.93620593,0.495683618,hill,1030.060905,uniform,clay,medium,high,418.785851,29.11987347,0.372028434
132,75,45.67574472,0.752218022,cliff,719.5222456,seasonal,loam,low,low,162.8309306,43.7851983,0.390615422
132,76,43.36625932,1.008851466,valley,775.5541628,seasonal,rocky,high,low,236.5162589,81.43222331,0.425175516
132,77,40.84648118,1.260133193,cliff,820.2120529,uniform,clay,medium,medium,174.4759678,16.81837777,0.481403739
132,78,38.00796844,1.497357399,hill,1182.471074,irregular,sand,medium,high,388.8914993,27.53547568,0.546600004
132,79,34.83217138,1.70952275,plain,1062.6141,uniform,rocky,medium,high,337.0783013,27.90765036,0.6078552
132,80,31.36894156,1.884671937,hill,912.2436114,irregular,clay,medium,low,307.4503464,51.87133667,0.655627229
132,81,27.71706508,2.011055737,cliff,1082.435091,uniform,clay,medium,high,53.36232055,46.25255305,0.68321039
132,82,24.0068201,2.078121587,hill,1424.260492,uniform,rocky,low,low,436.2218005,82.49714963,0.686428412
132,83,20.38455853,2.077326683,cliff,1307.008829,irregular,clay,medium,medium,460.7299138,34.89178219,0.663369653
132,84,16.999312,2.002775578,cliff,1500.560642,seasonal,clay,high,medium,365.949442,21.3398589,0.61412022
132,85,13.99142191,1.851682309,cliff,1131.506141,seasonal,sand,high,medium,447.8402868,31.44454867,0.540493825
132,86,11.48319382,1.624657024,cliff,1680.767157,uniform,loam,high,medium,427.4016791,38.32836055,0.445774501
